Date,Open,High,Low,Close,Adj Close,Volume
2015-08-19,8.640000,8.640000,8.640000,8.640000,6.814565,0
2015-08-20,8.630000,8.630000,8.630000,8.630000,6.806679,0
2015-08-21,8.600000,8.600000,8.600000,8.600000,6.783016,0
2015-08-24,8.530000,8.530000,8.530000,8.530000,6.727805,0
2015-08-25,8.570000,8.570000,8.570000,8.570000,6.759355,0
2015-08-26,8.560000,8.560000,8.560000,8.560000,6.751471,0
2015-08-27,8.600000,8.600000,8.600000,8.600000,6.783016,0
2015-08-28,8.610000,8.610000,8.610000,8.610000,6.790904,0
2015-08-31,8.610000,8.610000,8.610000,8.610000,6.823395,0
2015-09-01,8.590000,8.590000,8.590000,8.590000,6.807548,0
2015-09-02,8.590000,8.590000,8.590000,8.590000,6.807548,0
2015-09-03,8.610000,8.610000,8.610000,8.610000,6.823395,0
2015-09-04,8.600000,8.600000,8.600000,8.600000,6.815472,0
2015-09-08,8.620000,8.620000,8.620000,8.620000,6.831322,0
2015-09-09,8.630000,8.630000,8.630000,8.630000,6.839247,0
2015-09-10,8.620000,8.620000,8.620000,8.620000,6.831322,0
2015-09-11,8.620000,8.620000,8.620000,8.620000,6.831322,0
2015-09-14,8.610000,8.610000,8.610000,8.610000,6.823395,0
2015-09-15,8.610000,8.610000,8.610000,8.610000,6.823395,0
2015-09-16,8.580000,8.580000,8.580000,8.580000,6.799622,0
2015-09-17,8.580000,8.580000,8.580000,8.580000,6.799622,0
2015-09-18,8.560000,8.560000,8.560000,8.560000,6.783774,0
2015-09-21,8.550000,8.550000,8.550000,8.550000,6.775849,0
2015-09-22,8.500000,8.500000,8.500000,8.500000,6.736221,0
2015-09-23,8.490000,8.490000,8.490000,8.490000,6.728299,0
2015-09-24,8.440000,8.440000,8.440000,8.440000,6.688671,0
2015-09-25,8.430000,8.430000,8.430000,8.430000,6.680748,0
2015-09-28,8.330000,8.330000,8.330000,8.330000,6.601497,0
2015-09-29,8.300000,8.300000,8.300000,8.300000,6.577724,0
2015-09-30,8.290000,8.290000,8.290000,8.290000,6.601612,0
2015-10-01,8.280000,8.280000,8.280000,8.280000,6.593649,0
2015-10-02,8.250000,8.250000,8.250000,8.250000,6.569759,0
2015-10-05,8.300000,8.300000,8.300000,8.300000,6.609576,0
2015-10-06,8.340000,8.340000,8.340000,8.340000,6.641428,0
2015-10-07,8.400000,8.400000,8.400000,8.400000,6.689209,0
2015-10-08,8.420000,8.420000,8.420000,8.420000,6.705134,0
2015-10-09,8.460000,8.460000,8.460000,8.460000,6.736989,0
2015-10-12,8.460000,8.460000,8.460000,8.460000,6.736989,0
2015-10-13,8.450000,8.450000,8.450000,8.450000,6.729025,0
2015-10-14,8.440000,8.440000,8.440000,8.440000,6.721061,0
2015-10-15,8.430000,8.430000,8.430000,8.430000,6.713101,0
2015-10-16,8.460000,8.460000,8.460000,8.460000,6.736989,0
2015-10-19,8.460000,8.460000,8.460000,8.460000,6.736989,0
2015-10-20,8.480000,8.480000,8.480000,8.480000,6.752918,0
2015-10-21,8.480000,8.480000,8.480000,8.480000,6.752918,0
2015-10-22,8.460000,8.460000,8.460000,8.460000,6.736989,0
2015-10-23,8.480000,8.480000,8.480000,8.480000,6.752918,0
2015-10-26,8.470000,8.470000,8.470000,8.470000,6.744954,0
2015-10-27,8.460000,8.460000,8.460000,8.460000,6.736989,0
2015-10-28,8.470000,8.470000,8.470000,8.470000,6.744954,0
2015-10-29,8.470000,8.470000,8.470000,8.470000,6.744954,0
2015-10-30,8.460000,8.460000,8.460000,8.460000,6.770565,0
2015-11-02,8.470000,8.470000,8.470000,8.470000,6.778566,0
2015-11-03,8.480000,8.480000,8.480000,8.480000,6.786568,0
2015-11-04,8.470000,8.470000,8.470000,8.470000,6.778566,0
2015-11-05,8.450000,8.450000,8.450000,8.450000,6.762559,0
2015-11-06,8.420000,8.420000,8.420000,8.420000,6.738551,0
2015-11-09,8.380000,8.380000,8.380000,8.380000,6.706538,0
2015-11-10,8.350000,8.350000,8.350000,8.350000,6.682531,0
2015-11-11,8.350000,8.350000,8.350000,8.350000,6.682531,0
2015-11-12,8.310000,8.310000,8.310000,8.310000,6.650518,0
2015-11-13,8.280000,8.280000,8.280000,8.280000,6.626509,0
2015-11-16,8.260000,8.260000,8.260000,8.260000,6.610504,0
2015-11-17,8.280000,8.280000,8.280000,8.280000,6.626509,0
2015-11-18,8.280000,8.280000,8.280000,8.280000,6.626509,0
2015-11-19,8.260000,8.260000,8.260000,8.260000,6.610504,0
2015-11-20,8.240000,8.240000,8.240000,8.240000,6.594496,0
2015-11-23,8.230000,8.230000,8.230000,8.230000,6.586493,0
2015-11-24,8.210000,8.210000,8.210000,8.210000,6.570488,0
2015-11-25,8.220000,8.220000,8.220000,8.220000,6.578489,0
2015-11-27,8.220000,8.220000,8.220000,8.220000,6.578489,0
2015-11-30,8.220000,8.220000,8.220000,8.220000,6.611465,0
2015-12-01,8.240000,8.240000,8.240000,8.240000,6.627553,0
2015-12-02,8.250000,8.250000,8.250000,8.250000,6.635595,0
2015-12-03,8.220000,8.220000,8.220000,8.220000,6.611465,0
2015-12-04,8.200000,8.200000,8.200000,8.200000,6.595381,0
2015-12-07,8.170000,8.170000,8.170000,8.170000,6.571252,0
2015-12-08,8.120000,8.120000,8.120000,8.120000,6.531036,0
2015-12-09,8.090000,8.090000,8.090000,8.090000,6.506906,0
2015-12-10,8.080000,8.080000,8.080000,8.080000,6.498862,0
2015-12-11,7.980000,7.980000,7.980000,7.980000,6.418431,0
2015-12-14,7.880000,7.880000,7.880000,7.880000,6.338002,0
2015-12-15,7.950000,7.950000,7.950000,7.950000,6.394303,0
2015-12-16,7.960000,7.960000,7.960000,7.960000,6.402345,0
2015-12-17,7.960000,7.960000,7.960000,7.960000,6.402345,0
2015-12-18,7.910000,7.910000,7.910000,7.910000,6.362130,0
2015-12-21,7.910000,7.910000,7.910000,7.910000,6.362130,0
2015-12-22,7.890000,7.890000,7.890000,7.890000,6.346042,0
2015-12-23,7.920000,7.920000,7.920000,7.920000,6.370173,0
2015-12-24,7.930000,7.930000,7.930000,7.930000,6.378217,0
2015-12-28,7.930000,7.930000,7.930000,7.930000,6.378217,0
2015-12-29,7.940000,7.940000,7.940000,7.940000,6.386259,0
2015-12-30,7.950000,7.950000,7.950000,7.950000,6.394303,0
2015-12-31,7.950000,7.950000,7.950000,7.950000,6.437217,0
2016-01-04,7.920000,7.920000,7.920000,7.920000,6.412927,0
2016-01-05,7.950000,7.950000,7.950000,7.950000,6.437217,0
2016-01-06,7.950000,7.950000,7.950000,7.950000,6.437217,0
2016-01-07,7.920000,7.920000,7.920000,7.920000,6.412927,0
2016-01-08,7.930000,7.930000,7.930000,7.930000,6.421023,0
2016-01-11,7.900000,7.900000,7.900000,7.900000,6.396732,0
2016-01-12,7.880000,7.880000,7.880000,7.880000,6.380538,0
2016-01-13,7.850000,7.850000,7.850000,7.850000,6.356246,0
2016-01-14,7.800000,7.800000,7.800000,7.800000,6.315761,0
2016-01-15,7.720000,7.720000,7.720000,7.720000,6.250983,0
2016-01-19,7.710000,7.710000,7.710000,7.710000,6.242886,0
2016-01-20,7.610000,7.610000,7.610000,7.610000,6.161915,0
2016-01-21,7.650000,7.650000,7.650000,7.650000,6.194303,0
2016-01-22,7.720000,7.720000,7.720000,7.720000,6.250983,0
2016-01-25,7.730000,7.730000,7.730000,7.730000,6.259079,0
2016-01-26,7.740000,7.740000,7.740000,7.740000,6.267177,0
2016-01-27,7.750000,7.750000,7.750000,7.750000,6.275275,0
2016-01-28,7.770000,7.770000,7.770000,7.770000,6.291469,0
2016-01-29,7.790000,7.790000,7.790000,7.790000,6.340303,0
2016-02-01,7.770000,7.770000,7.770000,7.770000,6.324025,0
2016-02-02,7.730000,7.730000,7.730000,7.730000,6.291468,0
2016-02-03,7.700000,7.700000,7.700000,7.700000,6.267053,0
2016-02-04,7.690000,7.690000,7.690000,7.690000,6.258913,0
2016-02-05,7.660000,7.660000,7.660000,7.660000,6.234494,0
2016-02-08,7.570000,7.570000,7.570000,7.570000,6.161244,0
2016-02-09,7.520000,7.520000,7.520000,7.520000,6.120549,0
2016-02-10,7.560000,7.560000,7.560000,7.560000,6.153103,0
2016-02-11,7.470000,7.470000,7.470000,7.470000,6.079854,0
2016-02-12,7.510000,7.510000,7.510000,7.510000,6.112411,0
2016-02-16,7.540000,7.540000,7.540000,7.540000,6.136828,0
2016-02-17,7.610000,7.610000,7.610000,7.610000,6.193800,0
2016-02-18,7.630000,7.630000,7.630000,7.630000,6.210080,0
2016-02-19,7.620000,7.620000,7.620000,7.620000,6.201939,0
2016-02-22,7.640000,7.640000,7.640000,7.640000,6.218218,0
2016-02-23,7.630000,7.630000,7.630000,7.630000,6.210080,0
2016-02-24,7.620000,7.620000,7.620000,7.620000,6.201939,0
2016-02-25,7.650000,7.650000,7.650000,7.650000,6.226356,0
2016-02-26,7.710000,7.710000,7.710000,7.710000,6.275192,0
2016-02-29,7.730000,7.730000,7.730000,7.730000,6.322630,0
2016-03-01,7.780000,7.780000,7.780000,7.780000,6.363528,0
2016-03-02,7.840000,7.840000,7.840000,7.840000,6.412602,0
2016-03-03,7.870000,7.870000,7.870000,7.870000,6.437141,0
2016-03-04,7.910000,7.910000,7.910000,7.910000,6.469858,0
2016-03-07,7.920000,7.920000,7.920000,7.920000,6.478038,0
2016-03-08,7.920000,7.920000,7.920000,7.920000,6.478038,0
2016-03-09,7.910000,7.910000,7.910000,7.910000,6.469858,0
2016-03-10,7.940000,7.940000,7.940000,7.940000,6.494396,0
2016-03-11,8.000000,8.000000,8.000000,8.000000,6.543472,0
2016-03-14,8.010000,8.010000,8.010000,8.010000,6.551654,0
2016-03-15,7.980000,7.980000,7.980000,7.980000,6.527114,0
2016-03-16,7.970000,7.970000,7.970000,7.970000,6.518934,0
2016-03-17,8.020000,8.020000,8.020000,8.020000,6.559833,0
2016-03-18,8.070000,8.070000,8.070000,8.070000,6.600728,0
2016-03-21,8.080000,8.080000,8.080000,8.080000,6.608907,0
2016-03-22,8.080000,8.080000,8.080000,8.080000,6.608907,0
2016-03-23,8.070000,8.070000,8.070000,8.070000,6.600728,0
2016-03-24,8.020000,8.020000,8.020000,8.020000,6.559833,0
2016-03-28,8.010000,8.010000,8.010000,8.010000,6.551654,0
2016-03-29,7.990000,7.990000,7.990000,7.990000,6.535294,0
2016-03-30,8.020000,8.020000,8.020000,8.020000,6.559833,0
2016-03-31,8.050000,8.050000,8.050000,8.050000,6.618205,0
2016-04-01,8.050000,8.050000,8.050000,8.050000,6.618205,0
2016-04-04,8.060000,8.060000,8.060000,8.060000,6.626424,0
2016-04-05,8.040000,8.040000,8.040000,8.040000,6.609981,0
2016-04-06,8.060000,8.060000,8.060000,8.060000,6.626424,0
2016-04-07,8.060000,8.060000,8.060000,8.060000,6.626424,0
2016-04-08,8.080000,8.080000,8.080000,8.080000,6.642868,0
2016-04-11,8.090000,8.090000,8.090000,8.090000,6.651089,0
2016-04-12,8.100000,8.100000,8.100000,8.100000,6.659310,0
2016-04-13,8.160000,8.160000,8.160000,8.160000,6.708638,0
2016-04-14,8.170000,8.170000,8.170000,8.170000,6.716860,0
2016-04-15,8.170000,8.170000,8.170000,8.170000,6.716860,0
2016-04-18,8.170000,8.170000,8.170000,8.170000,6.716860,0
2016-04-19,8.210000,8.210000,8.210000,8.210000,6.749744,0
2016-04-20,8.260000,8.260000,8.260000,8.260000,6.790854,0
2016-04-21,8.270000,8.270000,8.270000,8.270000,6.799072,0
2016-04-22,8.270000,8.270000,8.270000,8.270000,6.799072,0
2016-04-25,8.250000,8.250000,8.250000,8.250000,6.782630,0
2016-04-26,8.260000,8.260000,8.260000,8.260000,6.790854,0
2016-04-27,8.290000,8.290000,8.290000,8.290000,6.815516,0
2016-04-28,8.320000,8.320000,8.320000,8.320000,6.840179,0
2016-04-29,8.310000,8.310000,8.310000,8.310000,6.861651,0
2016-05-02,8.310000,8.310000,8.310000,8.310000,6.861651,0
2016-05-03,8.270000,8.270000,8.270000,8.270000,6.828620,0
2016-05-04,8.250000,8.250000,8.250000,8.250000,6.812104,0
2016-05-05,8.250000,8.250000,8.250000,8.250000,6.812104,0
2016-05-06,8.220000,8.220000,8.220000,8.220000,6.787335,0
2016-05-09,8.210000,8.210000,8.210000,8.210000,6.779077,0
2016-05-10,8.220000,8.220000,8.220000,8.220000,6.787335,0
2016-05-11,8.240000,8.240000,8.240000,8.240000,6.803850,0
2016-05-12,8.240000,8.240000,8.240000,8.240000,6.803850,0
2016-05-13,8.230000,8.230000,8.230000,8.230000,6.795592,0
2016-05-16,8.250000,8.250000,8.250000,8.250000,6.812104,0
2016-05-17,8.260000,8.260000,8.260000,8.260000,6.820365,0
2016-05-18,8.260000,8.260000,8.260000,8.260000,6.820365,0
2016-05-19,8.220000,8.220000,8.220000,8.220000,6.787335,0
2016-05-20,8.250000,8.250000,8.250000,8.250000,6.812104,0
2016-05-23,8.250000,8.250000,8.250000,8.250000,6.812104,0
2016-05-24,8.280000,8.280000,8.280000,8.280000,6.836877,0
2016-05-25,8.320000,8.320000,8.320000,8.320000,6.869906,0
2016-05-26,8.330000,8.330000,8.330000,8.330000,6.878163,0
2016-05-27,8.330000,8.330000,8.330000,8.330000,6.878163,0
2016-05-31,8.330000,8.330000,8.330000,8.330000,6.908851,0
2016-06-01,8.320000,8.320000,8.320000,8.320000,6.900556,0
2016-06-02,8.320000,8.320000,8.320000,8.320000,6.900556,0
2016-06-03,8.320000,8.320000,8.320000,8.320000,6.900556,0
2016-06-06,8.350000,8.350000,8.350000,8.350000,6.925438,0
2016-06-07,8.370000,8.370000,8.370000,8.370000,6.942027,0
2016-06-08,8.400000,8.400000,8.400000,8.400000,6.966910,0
2016-06-09,8.390000,8.390000,8.390000,8.390000,6.958615,0
2016-06-10,8.360000,8.360000,8.360000,8.360000,6.933734,0
2016-06-13,8.330000,8.330000,8.330000,8.330000,6.908851,0
2016-06-14,8.280000,8.280000,8.280000,8.280000,6.867382,0
2016-06-15,8.290000,8.290000,8.290000,8.290000,6.875676,0
2016-06-16,8.260000,8.260000,8.260000,8.260000,6.850795,0
2016-06-17,8.280000,8.280000,8.280000,8.280000,6.867382,0
2016-06-20,8.330000,8.330000,8.330000,8.330000,6.908851,0
2016-06-21,8.330000,8.330000,8.330000,8.330000,6.908851,0
2016-06-22,8.340000,8.340000,8.340000,8.340000,6.917146,0
2016-06-23,8.370000,8.370000,8.370000,8.370000,6.942027,0
2016-06-24,8.270000,8.270000,8.270000,8.270000,6.859087,0
2016-06-27,8.200000,8.200000,8.200000,8.200000,6.801030,0
2016-06-28,8.220000,8.220000,8.220000,8.220000,6.817617,0
2016-06-29,8.290000,8.290000,8.290000,8.290000,6.875676,0
2016-06-30,8.320000,8.320000,8.320000,8.320000,6.932333,0
2016-07-01,8.350000,8.350000,8.350000,8.350000,6.957330,0
2016-07-05,8.350000,8.350000,8.350000,8.350000,6.957330,0
2016-07-06,8.350000,8.350000,8.350000,8.350000,6.957330,0
2016-07-07,8.380000,8.380000,8.380000,8.380000,6.982326,0
2016-07-08,8.420000,8.420000,8.420000,8.420000,7.015654,0
2016-07-11,8.480000,8.480000,8.480000,8.480000,7.065646,0
2016-07-12,8.530000,8.530000,8.530000,8.530000,7.107308,0
2016-07-13,8.500000,8.500000,8.500000,8.500000,7.082313,0
2016-07-14,8.530000,8.530000,8.530000,8.530000,7.107308,0
2016-07-15,8.520000,8.520000,8.520000,8.520000,7.098976,0
2016-07-18,8.520000,8.520000,8.520000,8.520000,7.098976,0
2016-07-19,8.520000,8.520000,8.520000,8.520000,7.098976,0
2016-07-20,8.530000,8.530000,8.530000,8.530000,7.107308,0
2016-07-21,8.540000,8.540000,8.540000,8.540000,7.115640,0
2016-07-22,8.540000,8.540000,8.540000,8.540000,7.115640,0
2016-07-25,8.540000,8.540000,8.540000,8.540000,7.115640,0
2016-07-26,8.520000,8.520000,8.520000,8.520000,7.098976,0
2016-07-27,8.500000,8.500000,8.500000,8.500000,7.082313,0
2016-07-28,8.490000,8.490000,8.490000,8.490000,7.073978,0
2016-07-29,8.480000,8.480000,8.480000,8.480000,7.099092,0
2016-08-01,8.480000,8.480000,8.480000,8.480000,7.099092,0
2016-08-02,8.460000,8.460000,8.460000,8.460000,7.082351,0
2016-08-03,8.460000,8.460000,8.460000,8.460000,7.082351,0
2016-08-04,8.500000,8.500000,8.500000,8.500000,7.115837,0
2016-08-05,8.530000,8.530000,8.530000,8.530000,7.140952,0
2016-08-08,8.550000,8.550000,8.550000,8.550000,7.157697,0
2016-08-09,8.590000,8.590000,8.590000,8.590000,7.191183,0
2016-08-10,8.600000,8.600000,8.600000,8.600000,7.199553,0
2016-08-11,8.590000,8.590000,8.590000,8.590000,7.191183,0
2016-08-12,8.600000,8.600000,8.600000,8.600000,7.199553,0
2016-08-15,8.620000,8.620000,8.620000,8.620000,7.216297,0
2016-08-16,8.630000,8.630000,8.630000,8.630000,7.224667,0
2016-08-17,8.630000,8.630000,8.630000,8.630000,7.224667,0
2016-08-18,8.640000,8.640000,8.640000,8.640000,7.233040,0
2016-08-19,8.630000,8.630000,8.630000,8.630000,7.224667,0
2016-08-22,8.630000,8.630000,8.630000,8.630000,7.224667,0
2016-08-23,8.640000,8.640000,8.640000,8.640000,7.233040,0
2016-08-24,8.650000,8.650000,8.650000,8.650000,7.241414,0
2016-08-25,8.650000,8.650000,8.650000,8.650000,7.241414,0
2016-08-26,8.650000,8.650000,8.650000,8.650000,7.241414,0
2016-08-29,8.650000,8.650000,8.650000,8.650000,7.241414,0
2016-08-30,8.660000,8.660000,8.660000,8.660000,7.249782,0
2016-08-31,8.660000,8.660000,8.660000,8.660000,7.282581,0
2016-09-01,8.650000,8.650000,8.650000,8.650000,7.274172,0
2016-09-02,8.660000,8.660000,8.660000,8.660000,7.282581,0
2016-09-06,8.670000,8.670000,8.670000,8.670000,7.290989,0
2016-09-07,8.670000,8.670000,8.670000,8.670000,7.290989,0
2016-09-08,8.680000,8.680000,8.680000,8.680000,7.299398,0
2016-09-09,8.650000,8.650000,8.650000,8.650000,7.274172,0
2016-09-12,8.630000,8.630000,8.630000,8.630000,7.257350,0
2016-09-13,8.600000,8.600000,8.600000,8.600000,7.232122,0
2016-09-14,8.600000,8.600000,8.600000,8.600000,7.232122,0
2016-09-15,8.590000,8.590000,8.590000,8.590000,7.223714,0
2016-09-16,8.580000,8.580000,8.580000,8.580000,7.215302,0
2016-09-19,8.590000,8.590000,8.590000,8.590000,7.223714,0
2016-09-20,8.590000,8.590000,8.590000,8.590000,7.223714,0
2016-09-21,8.600000,8.600000,8.600000,8.600000,7.232122,0
2016-09-22,8.650000,8.650000,8.650000,8.650000,7.274172,0
2016-09-23,8.660000,8.660000,8.660000,8.660000,7.282581,0
2016-09-26,8.640000,8.640000,8.640000,8.640000,7.265761,0
2016-09-27,8.630000,8.630000,8.630000,8.630000,7.257350,0
2016-09-28,8.650000,8.650000,8.650000,8.650000,7.274172,0
2016-09-29,8.660000,8.660000,8.660000,8.660000,7.282581,0
2016-09-30,8.680000,8.680000,8.680000,8.680000,7.331570,0
2016-10-03,8.680000,8.680000,8.680000,8.680000,7.331570,0
2016-10-04,8.690000,8.690000,8.690000,8.690000,7.340016,0
2016-10-05,8.700000,8.700000,8.700000,8.700000,7.348463,0
2016-10-06,8.700000,8.700000,8.700000,8.700000,7.348463,0
2016-10-07,8.700000,8.700000,8.700000,8.700000,7.348463,0
2016-10-10,8.700000,8.700000,8.700000,8.700000,7.348463,0
2016-10-11,8.700000,8.700000,8.700000,8.700000,7.348463,0
2016-10-12,8.690000,8.690000,8.690000,8.690000,7.340016,0
2016-10-13,8.670000,8.670000,8.670000,8.670000,7.323122,0
2016-10-14,8.690000,8.690000,8.690000,8.690000,7.340016,0
2016-10-17,8.690000,8.690000,8.690000,8.690000,7.340016,0
2016-10-18,8.710000,8.710000,8.710000,8.710000,7.356907,0
2016-10-19,8.730000,8.730000,8.730000,8.730000,7.373801,0
2016-10-20,8.740000,8.740000,8.740000,8.740000,7.382248,0
2016-10-21,8.740000,8.740000,8.740000,8.740000,7.382248,0
2016-10-24,8.750000,8.750000,8.750000,8.750000,7.390696,0
2016-10-25,8.750000,8.750000,8.750000,8.750000,7.390696,0
2016-10-26,8.720000,8.720000,8.720000,8.720000,7.365355,0
2016-10-27,8.690000,8.690000,8.690000,8.690000,7.340016,0
2016-10-28,8.660000,8.660000,8.660000,8.660000,7.314677,0
2016-10-31,8.630000,8.630000,8.630000,8.630000,7.322312,0
2016-11-01,8.590000,8.590000,8.590000,8.590000,7.288375,0
2016-11-02,8.560000,8.560000,8.560000,8.560000,7.262920,0
2016-11-03,8.570000,8.570000,8.570000,8.570000,7.271405,0
2016-11-04,8.540000,8.540000,8.540000,8.540000,7.245952,0
2016-11-07,8.590000,8.590000,8.590000,8.590000,7.288375,0
2016-11-08,8.590000,8.590000,8.590000,8.590000,7.288375,0
2016-11-09,8.560000,8.560000,8.560000,8.560000,7.262920,0
2016-11-10,8.540000,8.540000,8.540000,8.540000,7.245952,0
2016-11-11,8.540000,8.540000,8.540000,8.540000,7.245952,0
2016-11-14,8.460000,8.460000,8.460000,8.460000,7.178074,0
2016-11-15,8.510000,8.510000,8.510000,8.510000,7.220497,0
2016-11-16,8.520000,8.520000,8.520000,8.520000,7.228983,0
2016-11-17,8.540000,8.540000,8.540000,8.540000,7.245952,0
2016-11-18,8.520000,8.520000,8.520000,8.520000,7.228983,0
2016-11-21,8.530000,8.530000,8.530000,8.530000,7.237466,0
2016-11-22,8.550000,8.550000,8.550000,8.550000,7.254436,0
2016-11-23,8.550000,8.550000,8.550000,8.550000,7.254436,0
2016-11-25,8.550000,8.550000,8.550000,8.550000,7.254436,0
2016-11-28,8.560000,8.560000,8.560000,8.560000,7.262920,0
2016-11-29,8.550000,8.550000,8.550000,8.550000,7.254436,0
2016-11-30,8.560000,8.560000,8.560000,8.560000,7.295342,0
2016-12-01,8.560000,8.560000,8.560000,8.560000,7.295342,0
2016-12-02,8.570000,8.570000,8.570000,8.570000,7.303864,0
2016-12-05,8.580000,8.580000,8.580000,8.580000,7.312388,0
2016-12-06,8.620000,8.620000,8.620000,8.620000,7.346481,0
2016-12-07,8.660000,8.660000,8.660000,8.660000,7.380569,0
2016-12-08,8.670000,8.670000,8.670000,8.670000,7.389091,0
2016-12-09,8.680000,8.680000,8.680000,8.680000,7.397615,0
2016-12-12,8.690000,8.690000,8.690000,8.690000,7.406137,0
2016-12-13,8.700000,8.700000,8.700000,8.700000,7.414660,0
2016-12-14,8.700000,8.700000,8.700000,8.700000,7.414660,0
2016-12-15,8.670000,8.670000,8.670000,8.670000,7.389091,0
2016-12-16,8.680000,8.680000,8.680000,8.680000,7.397615,0
2016-12-19,8.680000,8.680000,8.680000,8.680000,7.397615,0
2016-12-20,8.680000,8.680000,8.680000,8.680000,7.397615,0
2016-12-21,8.690000,8.690000,8.690000,8.690000,7.406137,0
2016-12-22,8.700000,8.700000,8.700000,8.700000,7.414660,0
2016-12-23,8.710000,8.710000,8.710000,8.710000,7.423181,0
2016-12-27,8.700000,8.700000,8.700000,8.700000,7.414660,0
2016-12-28,8.700000,8.700000,8.700000,8.700000,7.414660,0
2016-12-29,8.710000,8.710000,8.710000,8.710000,7.423181,0
2016-12-30,8.710000,8.710000,8.710000,8.710000,7.466903,0
2017-01-03,8.730000,8.730000,8.730000,8.730000,7.484048,0
2017-01-04,8.770000,8.770000,8.770000,8.770000,7.518340,0
2017-01-05,8.790000,8.790000,8.790000,8.790000,7.535485,0
2017-01-06,8.800000,8.800000,8.800000,8.800000,7.544059,0
2017-01-09,8.790000,8.790000,8.790000,8.790000,7.535485,0
2017-01-10,8.800000,8.800000,8.800000,8.800000,7.544059,0
2017-01-11,8.790000,8.790000,8.790000,8.790000,7.535485,0
2017-01-12,8.780000,8.780000,8.780000,8.780000,7.526912,0
2017-01-13,8.790000,8.790000,8.790000,8.790000,7.535485,0
2017-01-17,8.790000,8.790000,8.790000,8.790000,7.535485,0
2017-01-18,8.780000,8.780000,8.780000,8.780000,7.526912,0
2017-01-19,8.770000,8.770000,8.770000,8.770000,7.518340,0
2017-01-20,8.770000,8.770000,8.770000,8.770000,7.518340,0
2017-01-23,8.770000,8.770000,8.770000,8.770000,7.518340,0
2017-01-24,8.780000,8.780000,8.780000,8.780000,7.526912,0
2017-01-25,8.800000,8.800000,8.800000,8.800000,7.544059,0
2017-01-26,8.800000,8.800000,8.800000,8.800000,7.544059,0
2017-01-27,8.810000,8.810000,8.810000,8.810000,7.552632,0
2017-01-30,8.810000,8.810000,8.810000,8.810000,7.552632,0
2017-01-31,8.800000,8.800000,8.800000,8.800000,7.577605,0
2017-02-01,8.810000,8.810000,8.810000,8.810000,7.586213,0
2017-02-02,8.810000,8.810000,8.810000,8.810000,7.586213,0
2017-02-03,8.820000,8.820000,8.820000,8.820000,7.594824,0
2017-02-06,8.830000,8.830000,8.830000,8.830000,7.603436,0
2017-02-07,8.830000,8.830000,8.830000,8.830000,7.603436,0
2017-02-08,8.820000,8.820000,8.820000,8.820000,7.594824,0
2017-02-09,8.820000,8.820000,8.820000,8.820000,7.594824,0
2017-02-10,8.820000,8.820000,8.820000,8.820000,7.594824,0
2017-02-13,8.830000,8.830000,8.830000,8.830000,7.603436,0
2017-02-14,8.830000,8.830000,8.830000,8.830000,7.603436,0
2017-02-15,8.850000,8.850000,8.850000,8.850000,7.620657,0
2017-02-16,8.850000,8.850000,8.850000,8.850000,7.620657,0
2017-02-17,8.840000,8.840000,8.840000,8.840000,7.612047,0
2017-02-21,8.870000,8.870000,8.870000,8.870000,7.637880,0
2017-02-22,8.890000,8.890000,8.890000,8.890000,7.655103,0
2017-02-23,8.900000,8.900000,8.900000,8.900000,7.663711,0
2017-02-24,8.900000,8.900000,8.900000,8.900000,7.663711,0
2017-02-27,8.910000,8.910000,8.910000,8.910000,7.672325,0
2017-02-28,8.910000,8.910000,8.910000,8.910000,7.701714,0
2017-03-01,8.940000,8.940000,8.940000,8.940000,7.727644,0
2017-03-02,8.930000,8.930000,8.930000,8.930000,7.718997,0
2017-03-03,8.920000,8.920000,8.920000,8.920000,7.710357,0
2017-03-06,8.900000,8.900000,8.900000,8.900000,7.693067,0
2017-03-07,8.870000,8.870000,8.870000,8.870000,7.667139,0
2017-03-08,8.840000,8.840000,8.840000,8.840000,7.641204,0
2017-03-09,8.800000,8.800000,8.800000,8.800000,7.606632,0
2017-03-10,8.810000,8.810000,8.810000,8.810000,7.615273,0
2017-03-13,8.790000,8.790000,8.790000,8.790000,7.597986,0
2017-03-14,8.740000,8.740000,8.740000,8.740000,7.554766,0
2017-03-15,8.780000,8.780000,8.780000,8.780000,7.589341,0
2017-03-16,8.830000,8.830000,8.830000,8.830000,7.632561,0
2017-03-17,8.820000,8.820000,8.820000,8.820000,7.623916,0
2017-03-20,8.800000,8.800000,8.800000,8.800000,7.606632,0
2017-03-21,8.800000,8.800000,8.800000,8.800000,7.606632,0
2017-03-22,8.770000,8.770000,8.770000,8.770000,7.580698,0
2017-03-23,8.780000,8.780000,8.780000,8.780000,7.589341,0
2017-03-24,8.800000,8.800000,8.800000,8.800000,7.606632,0
2017-03-27,8.790000,8.790000,8.790000,8.790000,7.597986,0
2017-03-28,8.820000,8.820000,8.820000,8.820000,7.623916,0
2017-03-29,8.840000,8.840000,8.840000,8.840000,7.641204,0
2017-03-30,8.870000,8.870000,8.870000,8.870000,7.667139,0
2017-03-31,8.880000,8.880000,8.880000,8.880000,7.709680,0
2017-04-03,8.880000,8.880000,8.880000,8.880000,7.709680,0
2017-04-04,8.880000,8.880000,8.880000,8.880000,7.709680,0
2017-04-05,8.890000,8.890000,8.890000,8.890000,7.718362,0
